,USC00479319_prcp,USC00479319_snow,USC00479319_snwd,USC00479319_tmax,USC00479319_tmin,USC00205662_prcp,USC00205662_snow,USC00205662_snwd,USC00205662_tmax,USC00205662_tmin,Superior,Michigan-Huron,St. Clair,Erie,Ontario
1942-05-31,3.683870967741936,0.0,0.0,19.136666666666663,6.699999999999998,4.622222222222221,0.0,0.0,21.90322580645162,6.570967741935486,183.51,176.38,174.9,173.99,74.7
1942-06-30,4.6466666666666665,0.0,0.0,24.948275862068964,13.193103448275854,9.370000000000001,0.0,0.0,27.35333333333333,11.916666666666666,183.59,176.5,175.03,174.1,74.79
1942-07-31,3.570967741935484,0.0,0.0,28.083870967741937,14.754838709677426,5.677777777777778,0.0,0.0,29.270967741935483,13.980645161290322,183.61,176.52,175.04,174.1,74.74
1942-08-31,1.2129032258064514,0.0,0.0,27.338709677419356,14.046666666666662,4.3,0.0,0.0,27.55806451612903,13.503225806451619,183.62,176.5,175.02,174.08,74.69
1942-09-30,6.96,0.0,0.0,21.086666666666655,8.951724137931029,7.653333333333336,0.0,0.0,21.13333333333333,9.056666666666668,183.65,176.44,174.94,174.0,74.6
1942-10-31,1.3290322580645162,0.0,0.0,17.98064516129032,2.193548387096774,7.388888888888889,0.0,0.0,17.135483870967754,3.4612903225806426,183.64,176.38,174.9,173.93,74.52
1942-11-30,2.480000000000001,4.666666666666667,72.0,7.219999999999999,-2.521428571428572,5.507692307692308,28.75,57.0,8.219999999999999,-3.213333333333333,183.65,176.33,174.82,173.9,74.5
1942-12-31,1.2419354838709677,7.967741935483871,192.3548387096774,-2.3900000000000015,-12.553333333333335,10.0,22.75,109.7741935483871,-1.5548387096774192,-9.19032258064516,183.6,176.25,174.82,173.87,74.5
1943-01-31,1.4096774193548385,25.419354838709676,476.83870967741933,-3.6935483870967736,-16.68,4.376923076923076,27.923076923076923,239.69565217391303,-3.261290322580646,-13.667741935483862,183.53,176.25,174.7,173.97,74.64
1943-02-28,0.36071428571428577,3.107142857142857,405.4642857142857,0.6666666666666665,-13.884615384615378,4.9833333333333325,20.0,378.14285714285717,0.6857142857142859,-10.614285714285716,183.49,176.27,174.57,173.9,74.72
1943-03-31,2.1741935483870964,16.806451612903224,113.73913043478261,3.02,-10.022580645161291,4.472727272727273,24.714285714285715,157.0,2.338709677419356,-8.938709677419348,183.45,176.33,174.84,173.96,74.89
1943-04-30,1.1099999999999997,0.0,0.0,13.450000000000005,-0.1433333333333339,2.1033333333333335,3.3666666666666667,0.0,10.479999999999993,-2.279999999999998,183.44,176.43,174.99,174.11,75.06
1943-05-31,4.051612903225807,0.0,0.0,19.016129032258068,7.25483870967742,3.6870967741935488,0.0,0.0,17.22258064516129,5.41290322580645,183.56,176.58,175.25,174.38,75.33
1943-06-30,3.0933333333333337,0.0,0.0,26.980000000000018,15.82,3.1766666666666663,0.0,0.0,26.28333333333332,13.926666666666668,183.73,176.77,175.36,174.57,75.6
1943-07-31,4.274193548387099,0.0,0.0,29.719354838709673,16.777419354838706,1.6677419354838714,0.0,0.0,27.477419354838712,14.14838709677419,183.8,176.88,175.44,174.57,75.54
1943-08-31,3.1193548387096772,0.0,0.0,28.480645161290326,15.893548387096772,1.729032258064516,0.0,0.0,27.548387096774192,14.290322580645162,183.8,176.92,175.41,174.49,75.44
1943-09-30,1.1366666666666665,0.0,0.0,21.20666666666666,8.273333333333335,2.5300000000000002,0.0,0.0,20.693333333333324,8.240000000000002,183.75,176.88,175.34,174.36,75.29
1943-10-31,17.86,0.0,0.0,17.09677419354839,2.572413793103447,1.738709677419355,0.0,0.0,14.809677419354843,3.4419354838709677,183.67,176.8,175.24,174.24,75.1
1943-11-30,1.5166666666666664,0.43333333333333335,3.5714285714285716,5.676666666666666,-5.486666666666668,2.0333333333333328,3.1333333333333333,25.285714285714285,5.0633333333333335,-2.093333333333334,183.59,176.75,175.14,174.16,75.06
1943-12-31,0.39354838709677414,0.0,3.5714285714285716,2.796774193548387,-10.019354838709678,0.37096774193548393,0.0,0.0,-0.45161290322580666,-8.119354838709674,183.48,176.66,175.07,174.07,74.94
1944-01-31,0.8032258064516129,0.7419354838709677,17.1875,4.106451612903225,-9.264516129032257,1.0548387096774194,2.6129032258064515,14.764705882352942,1.283870967741935,-5.893548387096775,183.36,176.57,174.53,173.93,74.8
1944-02-29,1.668965517241379,5.896551724137931,59.285714285714285,2.127586206896553,-10.43103448275862,1.5000000000000002,7.241379310344827,65.62068965517241,0.1862068965517239,-8.17931034482759,183.28,176.54,174.68,173.88,74.72
1944-03-31,1.5935483870967733,8.096774193548388,42.73684210526316,2.658064516129033,-6.8967741935483895,2.2483870967741932,6.903225806451613,22.870967741935484,1.7096774193548383,-6.296774193548391,183.24,176.54,174.74,173.92,74.72
1944-04-30,2.8900000000000006,0.43333333333333335,5.0,12.189999999999998,-0.8400000000000003,1.3,1.7,12.666666666666666,10.516666666666667,-0.7433333333333334,183.23,176.57,175.09,174.17,74.88
1944-05-31,1.7096774193548383,0.43333333333333335,5.0,23.583870967741944,10.75483870967742,3.532258064516129,0.0,12.666666666666666,22.02903225806453,9.438709677419352,183.38,176.64,175.18,174.33,75.06
1944-06-30,3.8700000000000014,0.0,5.0,27.380000000000006,14.946666666666657,2.289999999999999,0.0,12.666666666666666,27.773333333333337,13.503333333333334,183.55,176.69,175.23,174.37,75.12
1944-07-31,0.9935483870967742,0.0,5.0,29.5,14.258064516129034,2.1161290322580646,0.0,12.666666666666666,28.922580645161297,14.200000000000003,183.66,176.72,175.22,174.32,75.11
1944-08-31,3.919354838709677,0.0,5.0,29.65483870967742,14.819354838709677,2.6548387096774193,0.0,12.666666666666666,29.67741935483871,14.461290322580645,183.76,176.68,175.16,174.21,75.0
1944-09-30,2.083333333333333,0.0,5.0,23.039999999999996,11.440000000000001,3.5233333333333334,0.0,12.666666666666666,22.76999999999999,10.853333333333332,183.78,176.64,175.09,174.12,74.88
1944-10-31,0.3129032258064516,0.0,5.0,18.345161290322576,2.919354838709675,0.5967741935483871,0.0,12.666666666666666,15.464516129032258,2.583870967741934,183.7,176.6,175.04,174.02,74.73
1944-11-30,1.4866666666666661,2.1,25.25,8.656666666666665,0.5466666666666666,1.7633333333333328,3.7333333333333334,8.333333333333334,6.980000000000001,8.289665250534502e-16,183.62,176.52,174.93,173.94,74.59
1944-12-31,0.6709677419354838,7.161290322580645,155.6451612903226,-2.151612903225807,-12.848387096774195,0.8129032258064516,6.483870967741935,50.0,-2.9709677419354836,-9.03225806451613,183.52,176.45,174.89,173.89,74.54
1945-01-31,0.5451612903225806,8.548387096774194,313.80645161290323,-4.816666666666666,-16.28709677419355,0.21290322580645163,3.774193548387097,102.0,-5.451612903225806,-13.032258064516125,183.42,176.36,174.73,173.84,74.53
1945-02-28,1.7,16.321428571428573,314.75,0.3892857142857145,-12.132142857142858,1.6071428571428572,6.857142857142857,151.53571428571428,-0.6214285714285719,-9.682142857142853,183.38,176.33,174.62,173.76,74.54
1945-03-31,1.364516129032258,1.4838709677419355,108.26666666666667,13.399999999999995,-0.9483870967741959,1.393548387096774,0.0,31.5,13.609677419354842,0.2322580645161294,183.38,176.36,174.89,173.96,74.76
1945-04-30,3.6966666666666663,0.8333333333333334,25.0,14.036666666666658,2.2799999999999994,2.7466666666666666,0.0,0.0,14.366666666666669,2.053333333333333,183.51,176.45,175.03,174.17,75.04
1945-05-31,3.4580645161290327,0.0,25.0,17.790322580645157,5.074193548387099,4.070967741935484,0.0,0.0,16.380645161290328,4.0129032258064505,183.53,176.55,175.18,174.28,75.22
1945-06-30,4.630000000000001,0.0,25.0,22.99,10.78333333333333,7.570000000000002,0.0,0.0,22.203333333333326,10.596666666666668,183.56,176.72,175.28,174.43,75.34
1945-07-31,1.3290322580645157,0.0,25.0,28.399999999999977,14.041379310344826,1.3225806451612905,0.0,0.0,26.077419354838714,12.832258064516129,183.63,176.78,175.33,174.46,75.33
1945-08-31,5.516129032258065,0.0,25.0,28.109999999999996,14.680645161290318,1.5032258064516126,0.0,0.0,26.809677419354834,13.138709677419362,183.65,176.74,175.28,174.39,75.24
1945-09-30,3.12,0.0,25.0,22.15666666666666,10.040000000000004,8.92,0.0,0.0,21.069999999999993,10.223333333333331,183.7,176.7,175.22,174.29,75.12
1945-10-31,0.26129032258064516,0.0,25.0,16.609677419354842,1.954838709677421,1.9225806451612897,0.0,0.0,13.796774193548394,3.103225806451614,183.64,176.66,175.24,174.32,75.22
1945-11-30,4.946666666666669,7.733333333333333,144.9,6.503333333333333,-3.37,1.13,2.6,20.636363636363637,6.8933333333333335,-1.1566666666666667,183.58,176.62,175.1,174.22,75.18
1945-12-31,1.5677419354838709,13.258064516129032,235.3548387096774,-3.2774193548387087,-12.853333333333337,1.1999999999999997,4.903225806451613,90.85714285714286,-2.5838709677419356,-9.874193548387101,183.52,176.57,175.17,174.14,75.2
1946-01-31,1.5451612903225804,8.064516129032258,242.41935483870967,-0.606451612903226,-12.176666666666666,1.6290322580645156,6.0,63.074074074074076,-1.238709677419355,-8.767741935483873,183.45,176.56,174.96,174.14,75.16
1946-02-28,0.5714285714285714,26.857142857142858,243.03571428571428,0.02142857142857189,-11.562962962962963,2.121428571428571,20.607142857142858,204.07142857142858,-1.2464285714285708,-11.046428571428573,183.4,176.57,174.6,174.0,75.1
1946-03-31,2.103225806451613,9.838709677419354,127.0,11.77741935483871,-1.396774193548388,1.6129032258064515,2.4516129032258065,109.05882352941177,11.848387096774196,-1.1548387096774195,183.36,176.65,175.04,174.11,75.2
1946-04-30,0.8466666666666665,0.0,127.0,18.036666666666665,2.153333333333333,0.59,0.0,109.05882352941177,15.08666666666667,0.47333333333333333,183.42,176.7,175.12,174.17,75.16
1946-05-31,2.229032258064516,0.0,0.0,20.009677419354833,5.5903225806451635,2.2548387096774194,0.0,109.05882352941177,19.55483870967743,5.151612903225805,183.45,176.7,175.15,174.21,75.11
1946-06-30,4.443333333333337,0.0,0.0,25.013333333333335,12.916666666666668,1.2133333333333336,0.0,109.05882352941177,23.129999999999992,11.96666666666667,183.52,176.75,175.29,174.36,75.13
1946-07-31,0.6483870967741935,0.0,0.0,29.496774193548376,14.354838709677425,1.7451612903225808,0.0,109.05882352941177,27.683870967741942,14.419354838709676,183.6,176.77,175.3,174.39,75.1
1946-08-31,1.5290322580645161,0.0,0.0,27.50967741935484,12.735483870967737,0.864516129032258,0.0,109.05882352941177,26.074193548387093,12.170967741935494,183.61,176.69,175.21,174.28,74.98
1946-09-30,4.540000000000002,0.0,0.0,23.333333333333336,8.830000000000002,2.8566666666666674,0.0,109.05882352941177,24.51,10.169999999999995,183.62,176.6,175.1,174.14,74.84
1946-10-31,2.148387096774193,0.0,0.0,19.980645161290322,5.6193548387096754,1.1870967741935483,0.0,109.05882352941177,18.748387096774202,6.190322580645161,183.62,176.49,175.0,174.02,74.76
1946-11-30,2.237931034482759,1.3928571428571428,12.5,8.517241379310342,-2.8300000000000005,2.326666666666666,0.5,0.0,9.056666666666663,0.46333333333333454,183.63,176.42,174.89,173.95,74.72
1946-12-31,1.1774193548387095,4.290322580645161,30.09090909090909,1.861290322580642,-10.016129032258064,2.254838709677419,5.419354838709677,42.8,0.538709677419354,-6.238709677419357,183.57,176.32,174.8,173.86,74.66
1947-01-31,1.1483870967741936,16.0,101.51612903225806,0.5935483870967749,-11.183870967741933,2.490322580645161,18.193548387096776,173.7741935483871,0.03548387096774215,-8.43225806451613,183.47,176.28,174.61,173.84,74.68
1947-02-28,0.12222222222222222,1.0,156.82142857142858,-2.6000000000000005,-13.446428571428566,0.45000000000000007,5.928571428571429,239.42857142857142,-2.4857142857142844,-11.246428571428579,183.38,176.28,174.6,173.84,74.78
1947-03-31,1.4032258064516125,4.935483870967742,24.26923076923077,4.322580645161288,-6.293548387096778,0.8516129032258064,4.32258064516129,113.03225806451613,2.3870967741935485,-6.051612903225808,183.32,176.25,174.75,173.81,74.8
1947-04-30,3.386666666666668,0.0,24.26923076923077,11.98333333333334,0.7566666666666664,3.083333333333333,2.966666666666667,40.6,10.793333333333331,0.6699999999999998,183.36,176.39,175.15,174.18,75.07
1947-05-31,4.196774193548387,1.6451612903225807,25.5,16.89354838709677,5.148387096774195,5.03225806451613,0.0,0.0,16.034999999999997,5.06,183.49,176.57,175.26,174.48,75.28
1947-06-30,5.05,1.6451612903225807,25.5,23.259999999999998,11.33333333333334,2.46,0.0,0.0,16.034999999999997,5.06,183.67,176.72,175.41,174.66,75.63
1947-07-31,4.441935483870968,1.6451612903225807,25.5,27.583870967741927,14.274193548387098,1.5903225806451613,0.0,0.0,16.034999999999997,5.06,183.75,176.8,175.4,174.58,75.66
1947-08-31,1.5645161290322582,1.6451612903225807,25.5,31.3258064516129,18.529032258064518,1.4645161290322577,0.0,0.0,31.772727272727277,17.736363636363635,183.74,176.81,175.38,174.5,75.58
1947-09-30,4.606666666666668,1.6451612903225807,25.5,24.199999999999996,11.186666666666662,3.8033333333333332,0.0,0.0,23.55666666666668,11.71333333333333,183.73,176.77,175.34,174.42,75.41
1947-10-31,1.6709677419354838,1.6451612903225807,25.5,22.722580645161283,8.658064516129034,0.8935483870967742,0.0,0.0,21.525806451612905,8.954838709677416,183.66,176.72,175.22,174.26,75.18
1947-11-30,2.0366666666666666,6.733333333333333,58.25,2.853333333333334,-5.046666666666666,2.293333333333334,11.333333333333334,91.6923076923077,4.533333333333333,-2.5533333333333332,183.57,176.65,175.09,174.15,75.02
1947-12-31,0.7225806451612902,5.741935483870968,128.61290322580646,-0.3580645161290323,-10.341379310344829,1.9838709677419353,10.225806451612904,119.58064516129032,-0.6580645161290326,-8.138709677419355,183.46,176.56,175.04,174.1,74.94
1948-01-31,0.1,3.1666666666666665,118.26666666666667,-4.5699999999999985,-16.956666666666663,0.5704918032786884,4.360655737704918,232.672131147541,-4.316393442622952,-13.144262295081973,183.37,176.48,174.98,174.08,74.86
1948-02-29,2.375,8.793103448275861,134.06896551724137,-0.6000000000000006,-13.768965517241378,1.3379310344827586,6.793103448275862,177.79310344827587,-0.6275862068965503,-11.91034482758621,183.27,176.42,174.9,173.99,74.84
1948-03-31,2.0645161290322576,8.193548387096774,157.07142857142858,5.719354838709676,-8.490322580645156,3.254838709677419,7.193548387096774,183.54545454545453,4.777419354838709,-6.76774193548387,183.21,176.47,175.07,174.14,75.02
1948-04-30,2.203333333333334,0.0,0.0,17.40999999999999,3.2533333333333347,1.7566666666666664,0.0,183.54545454545453,17.01333333333333,4.826666666666667,183.27,176.61,175.22,174.38,75.32
1948-05-31,2.790322580645161,0.0,0.0,19.958064516129035,6.4,1.5967741935483872,0.0,0.0,19.967741935483875,4.899999999999998,183.4,176.72,175.35,174.5,75.42
1948-06-30,1.6241379310344823,0.0,0.0,25.393333333333338,12.363333333333328,6.103333333333333,0.0,0.0,26.74333333333334,12.129999999999994,183.42,176.73,175.32,174.51,75.46
1948-07-31,2.761290322580645,0.0,0.0,29.529032258064518,15.912903225806454,0.48387096774193555,0.0,0.0,29.890322580645165,15.36451612903226,183.46,176.72,175.32,174.48,75.38
1948-08-31,0.31935483870967746,0.0,0.0,29.748387096774188,15.203225806451615,1.1806451612903224,0.0,0.0,29.44838709677418,14.632258064516122,183.51,176.67,175.24,174.37,75.24
1948-09-30,1.66,0.0,0.0,26.22666666666667,10.919999999999998,0.8833333333333333,0.0,0.0,26.619999999999994,11.533333333333326,183.53,176.57,175.13,174.24,75.05
1948-10-31,1.341935483870968,0.0,0.0,16.645161290322577,1.641935483870967,0.7516129032258063,0.0,0.0,16.003225806451614,2.9677419354838714,183.45,176.4,174.96,174.06,74.88
1948-11-30,3.0766666666666667,0.0,0.0,7.666666666666668,0.4033333333333341,2.1766666666666667,0.0,0.0,9.689999999999998,1.4666666666666657,183.43,176.32,174.86,173.98,74.78
1948-12-31,1.3516129032258062,8.290322580645162,42.67741935483871,0.27096774193548384,-10.216129032258065,1.1774193548387097,3.774193548387097,4.064516129032258,1.4645161290322575,-6.019354838709679,183.4,176.26,174.82,173.92,74.72
1949-01-31,1.8258064516129027,13.806451612903226,151.58064516129033,-1.5866666666666671,-12.406451612903227,2.0645161290322576,6.67741935483871,47.38709677419355,1.0064516129032262,-7.151612903225809,183.33,176.2,174.89,173.96,74.74
1949-02-28,0.5642857142857143,5.892857142857143,296.7142857142857,-0.653571428571429,-13.389285714285705,1.5607142857142855,2.7857142857142856,84.25,1.1892857142857138,-8.075000000000005,183.28,176.19,174.88,174.02,74.84
1949-03-31,1.793548387096774,0.0,34.38709677419355,5.08709677419355,-5.409677419354839,0.9806451612903225,1.6451612903225807,25.4,5.338709677419354,-4.9483870967741925,183.22,176.19,174.7,174.06,74.94
1949-04-30,1.3933333333333333,2.966666666666667,4.233333333333333,15.55,-0.17666666666666628,1.4399999999999997,2.966666666666667,0.0,16.310000000000002,0.12413793103448297,183.24,176.26,174.94,174.12,75.03
1949-05-31,0.8838709677419352,0.0,0.0,22.887096774193544,8.370967741935486,1.5741935483870966,0.0,0.0,23.299999999999997,7.077419354838712,183.36,176.31,174.96,174.15,75.06
1949-06-30,5.700000000000001,0.0,0.0,28.020000000000014,14.206666666666669,2.423333333333334,0.0,0.0,29.566666666666674,14.666666666666659,183.44,176.34,174.98,174.15,74.98
1949-07-31,5.058064516129033,0.0,0.0,29.199999999999992,17.51612903225807,2.3451612903225807,0.0,0.0,29.916129032258066,16.835483870967746,183.57,176.38,175.0,174.12,74.85
1949-08-31,1.4483870967741932,0.0,0.0,28.670967741935478,15.109677419354846,2.5612903225806454,0.0,0.0,28.20967741935483,14.473333333333338,183.64,176.34,174.93,174.03,74.7
1949-09-30,1.4466666666666663,0.0,0.0,20.24,7.203333333333337,2.22,0.0,0.0,20.923333333333332,7.556666666666668,183.6,176.22,174.8,173.91,74.57
1949-10-31,0.8870967741935484,0.0,0.0,19.393548387096775,4.412903225806451,2.009677419354839,0.0,0.0,19.748387096774188,4.919354838709675,183.6,176.14,174.75,173.82,74.48
1949-11-30,0.6533333333333332,1.1,1.6666666666666667,7.666666666666668,-3.1100000000000003,1.1866666666666665,4.2,11.8,6.756666666666662,-3.1300000000000003,183.56,176.02,174.58,173.68,74.36
1949-12-31,0.5774193548387097,4.870967741935484,18.6,0.7838709677419354,-9.448387096774189,3.1322580645161286,17.428571428571427,35.94117647058823,2.200000000000001,-6.335483870967748,183.48,175.94,174.57,173.66,74.34
1950-01-31,1.5096774193548386,2.4193548387096775,11.516129032258064,-1.554838709677419,-14.077419354838705,3.1774193548387095,4.0,13.625,1.9677419354838714,-8.361290322580647,183.42,175.96,174.72,173.9,74.52
1950-02-28,1.1392857142857142,9.714285714285714,147.8148148148148,-1.2142857142857142,-12.455555555555554,2.039285714285714,8.071428571428571,87.03571428571429,-0.5074074074074074,-10.335714285714287,183.37,175.99,174.7,174.07,74.68
1950-03-31,1.3193548387096772,5.645161290322581,100.74193548387096,1.8967741935483875,-8.393548387096772,1.7551724137931033,1.7586206896551724,66.3225806451613,2.7258064516129026,-7.764516129032256,183.33,176.02,174.71,174.08,74.78
1950-04-30,3.0600000000000005,0.6,0.8333333333333334,8.856666666666666,-2.223333333333334,2.883333333333333,1.2666666666666666,1.7,8.96,-2.5733333333333333,183.37,176.17,175.04,174.31,75.1
1950-05-31,1.6451612903225805,0.0,0.0,21.261290322580642,6.832258064516126,0.4931034482758621,0.0,0.0,21.919354838709687,5.306451612903224,183.57,176.27,175.05,174.36,75.17
1950-06-30,4.723333333333334,0.0,0.0,25.000000000000007,12.779999999999998,1.7199999999999998,0.0,0.0,25.91999999999999,12.431034482758623,183.74,176.34,175.04,174.31,75.15
1950-07-31,6.6161290322580655,0.0,0.0,25.932258064516123,13.238709677419354,3.4034482758620697,0.0,0.0,27.403225806451605,12.62258064516129,183.82,176.42,175.07,174.25,75.09
1950-08-31,1.6516129032258062,0.0,0.0,23.85483870967743,12.387096774193548,2.525806451612903,0.0,0.0,26.2225806451613,11.790322580645164,183.86,176.44,175.02,174.14,74.99
1950-09-30,2.1099999999999994,0.0,0.0,21.609999999999996,9.77,4.003333333333333,0.0,0.0,21.369999999999997,8.423333333333336,183.83,176.43,175.01,174.1,74.88
1950-10-31,0.7677419354838705,0.0,0.0,19.780645161290312,5.570967741935485,0.42068965517241386,0.0,0.0,18.98064516129033,5.245161290322584,183.82,176.4,174.95,174.03,74.78
1950-11-30,0.68,3.4,18.633333333333333,4.649999999999995,-6.426666666666664,1.2033333333333334,7.633333333333334,20.333333333333332,5.513333333333331,-4.246666666666666,183.77,176.34,174.86,173.97,74.74
1950-12-31,1.6838709677419348,18.161290322580644,380.16129032258067,-3.903225806451613,-14.112903225806456,0.7413793103448276,1.6896551724137931,81.38709677419355,-1.277419354838709,-9.8,183.69,176.35,174.99,174.1,74.82
1951-01-31,1.1419354838709674,19.35483870967742,462.9032258064516,-4.345161290322582,-16.874193548387098,1.759999999999999,10.161290322580646,110.61290322580645,-1.0516129032258061,-10.97096774193548,183.57,176.34,174.86,174.1,74.89
1951-02-28,1.7214285714285715,7.714285714285714,381.0,-1.2464285714285717,-13.62857142857143,1.5071428571428567,6.714285714285714,149.64285714285714,0.3999999999999995,-10.396428571428578,183.51,176.34,174.89,174.11,74.98
1951-03-31,3.551612903225807,16.225806451612904,118.74193548387096,1.9709677419354834,-7.522580645161286,1.9419354838709675,3.2903225806451615,12.258064516129032,5.166666666666666,-5.541935483870967,183.52,176.41,175.12,174.32,75.18
1951-04-30,4.873333333333335,0.0,5.066666666666666,10.653333333333336,0.9233333333333333,3.4200000000000004,0.0,0.0,11.829999999999997,1.7763568394002506e-16,183.59,176.58,175.25,174.48,75.47
1951-05-31,2.4387096774193546,0.0,0.0,22.312903225806448,8.677419354838706,2.1032258064516127,0.0,0.0,22.993548387096766,7.022580645161292,183.71,176.75,175.34,174.54,75.62
1951-06-30,2.9966666666666657,0.0,0.0,23.690000000000012,11.083333333333332,2.203333333333333,0.0,0.0,25.153333333333315,10.356666666666664,183.75,176.82,175.38,174.54,75.59
1951-07-31,4.274193548387097,0.0,0.0,27.506451612903223,14.887096774193548,3.148387096774194,0.0,0.0,27.977419354838695,14.435483870967738,183.8,176.91,175.41,174.5,75.56
1951-08-31,3.0838709677419356,0.0,0.0,25.090322580645168,13.451612903225813,2.9322580645161285,0.0,0.0,26.022580645161284,12.758064516129032,183.8,176.93,175.38,174.42,75.39
1951-09-30,1.6166666666666663,0.0,0.0,21.14666666666665,8.179999999999998,3.933333333333334,0.0,0.0,21.503333333333323,8.47,183.83,176.92,175.31,174.3,75.24
1951-10-31,3.564516129032258,0.0,0.0,15.854838709677407,3.7064516129032303,4.619354838709677,0.0,0.0,17.53870967741936,4.800000000000001,183.84,176.93,175.29,174.2,75.06
1951-11-30,1.8299999999999998,10.133333333333333,44.833333333333336,3.0000000000000004,-8.809999999999997,1.707142857142857,9.0,116.88888888888889,3.2366666666666677,-5.099999999999999,183.79,176.95,175.26,174.17,74.98
1951-12-31,1.1161290322580646,12.290322580645162,133.51612903225808,-1.6516129032258058,-12.554838709677417,1.9096774193548385,12.580645161290322,225.0,0.8677419354838704,-7.877419354838711,183.7,176.95,175.4,174.21,75.0
1952-01-31,1.8774193548387095,12.709677419354838,217.96774193548387,-1.8096774193548386,-13.129032258064512,1.6483870967741934,8.612903225806452,214.70967741935485,0.5032258064516123,-8.619354838709674,183.63,176.95,175.49,174.36,75.1
1952-02-29,0.9724137931034481,9.655172413793103,187.44827586206895,1.4896551724137925,-8.972413793103447,0.7172413793103448,4.827586206896552,124.3103448275862,1.5344827586206897,-7.582758620689655,183.56,176.96,175.41,174.55,75.27
1952-03-31,2.4516129032258065,14.516129032258064,210.48387096774192,2.9838709677419355,-7.774193548387094,1.783870967741935,2.5,32.74193548387097,3.7290322580645174,-5.325806451612904,183.5,176.96,175.51,174.6,75.37
1952-04-30,1.21,0.0,0.0,16.336666666666666,1.4633333333333334,1.7999999999999998,3.4,9.333333333333334,15.523333333333339,2.113333333333334,183.52,177.08,175.59,174.74,75.62
1952-05-31,3.406451612903226,0.0,0.0,19.696774193548382,7.080645161290324,2.1096774193548384,0.0,0.0,20.451612903225808,6.254838709677421,183.58,177.17,175.6,174.76,75.72
1952-06-30,3.560000000000001,0.0,0.0,26.203333333333337,14.433333333333334,0.2785714285714286,0.0,0.0,28.459999999999997,13.799999999999995,183.62,177.22,175.63,174.74,75.76
1952-07-31,4.22258064516129,0.0,0.0,29.251612903225812,16.809677419354838,5.990322580645161,0.0,0.0,29.973333333333336,16.56,183.77,177.26,175.66,174.68,75.64
1952-08-31,2.7612903225806456,0.0,0.0,26.554838709677416,13.683870967741928,3.045161290322581,0.0,0.0,27.354838709677416,13.622580645161298,183.86,177.28,175.65,174.6,75.48
1952-09-30,0.4733333333333334,0.0,0.0,24.423333333333325,8.09666666666667,1.5766666666666667,0.0,0.0,23.66999999999999,9.75333333333333,183.82,177.22,175.57,174.51,75.32
1952-10-31,0.09032258064516129,0.25806451612903225,0.0,14.98064516129032,-2.416129032258064,0.13870967741935483,1.064516129032258,0.0,14.8,0.7354838709677416,183.67,177.06,175.41,174.32,75.15
1952-11-30,2.0499999999999994,2.966666666666667,9.333333333333334,8.95666666666666,-3.0966666666666662,3.1666666666666656,0.0,0.0,9.75666666666666,0.0299999999999997,183.52,176.94,175.24,174.18,74.98
1952-12-31,1.7838709677419353,12.03225806451613,82.6774193548387,0.4096774193548393,-7.403225806451613,1.6322580645161289,3.642857142857143,8.193548387096774,3.2258064516129012,-3.422580645161292,183.46,176.92,175.23,174.2,74.98
1953-01-31,0.7064516129032258,6.483870967741935,138.48387096774192,-1.0032258064516124,-10.93225806451613,0.9387096774193548,4.413793103448276,21.555555555555557,1.6419354838709672,-6.60967741935484,183.37,176.85,175.25,174.24,74.94
1953-02-28,2.403571428571429,10.5,207.78571428571428,-0.053571428571428416,-11.314285714285717,1.3999999999999997,2.7142857142857144,6.321428571428571,2.560714285714286,-6.459259259259261,183.32,176.82,175.21,174.25,74.94
1953-03-31,1.6741935483870967,1.967741935483871,58.193548387096776,5.561290322580645,-4.370967741935484,1.3838709677419356,1.7419354838709677,9.838709677419354,6.361290322580646,-2.9419354838709673,183.28,176.83,175.29,174.31,75.0
1953-04-30,3.316666666666666,0.0,0.0,10.693333333333337,-0.0900000000000001,2.396428571428571,0.0,0.0,12.206666666666665,0.14666666666666675,183.33,176.91,175.32,174.38,75.17
1953-05-31,1.6645161290322579,0.0,0.0,20.56129032258064,6.999999999999998,1.4899999999999995,0.0,0.0,21.161290322580648,7.622580645161291,183.4,177.0,175.41,174.47,75.3
1953-06-30,4.063333333333333,0.0,0.0,27.656666666666656,13.7,2.583333333333333,0.0,0.0,27.624137931034497,13.479999999999992,183.57,177.07,175.49,174.56,75.34
1953-07-31,2.0548387096774188,0.0,0.0,28.567741935483877,15.499999999999996,3.1225806451612903,0.0,0.0,29.503225806451614,14.932258064516127,183.69,177.12,175.52,174.53,75.23
1953-08-31,5.664516129032258,0.0,0.0,28.758064516129043,14.49677419354839,2.5935483870967744,0.0,0.0,28.432258064516144,14.190322580645159,183.72,177.11,175.49,174.48,75.12
1953-09-30,1.5166666666666662,0.0,0.0,24.59333333333333,8.183333333333332,2.1866666666666665,0.0,0.0,24.366666666666667,9.146666666666665,183.67,177.02,175.39,174.35,74.98
1953-10-31,0.39032258064516134,0.0,0.0,21.577419354838703,4.083870967741934,2.0064516129032257,0.0,0.0,20.1225806451613,4.754838709677419,183.57,176.92,175.29,174.22,74.82
1953-11-30,0.723333333333333,0.6333333333333333,0.0,10.430000000000003,-1.5666666666666667,0.8733333333333331,0.0,0.0,10.83333333333333,0.7999999999999995,183.45,176.81,175.16,174.12,74.69
